local_measurement_index,sample_index,output_power_sum_w,output_power_sum_uw,switch_current_failure_count,upload_attempts,target_input_power_uw,output_power_limit_uw,output_power_limit_exceeded,repair_reason,feature_0,input_voltage_0,output_power_w_0,output_power_uw_0,feature_1,input_voltage_1,output_power_w_1,output_power_uw_1,feature_2,input_voltage_2,output_power_w_2,output_power_uw_2,feature_3,input_voltage_3,output_power_w_3,output_power_uw_3,feature_4,input_voltage_4,output_power_w_4,output_power_uw_4,feature_5,input_voltage_5,output_power_w_5,output_power_uw_5,feature_6,input_voltage_6,output_power_w_6,output_power_uw_6,feature_7,input_voltage_7,output_power_w_7,output_power_uw_7
217,217,2.946191141e-05,29.46191141,0,1,32.0,,False,,0.0,4.318,2.558443e-07,0.2558442999999999,0.0,4.261,2.765851e-07,0.2765851,0.2666666666666666,3.938,9.984637e-06,9.984637,0.0,4.23,4.200801e-08,0.04200801,0.0,3.977,6.775262e-06,6.775262000000001,0.0,4.329,1.876844e-06,1.876844,0.0,3.995,8.98234e-06,8.98234,0.0,4.294,1.268391e-06,1.268391
218,218,8.99258902e-05,89.9258902,0,1,96.47058823529412,,False,,0.0,4.318,2.879988e-07,0.2879988,0.0,4.261,5.23094e-05,52.3094,0.0,4.164,2.099413e-06,2.099413,0.8039215686274511,3.846,2.089691e-05,20.89691,0.0,3.977,1.562595e-06,1.562595,0.0,4.329,1.126715e-05,11.26715,0.0,3.995,3.322644e-07,0.3322644,0.0,4.294,1.170159e-06,1.170159
219,219,2.056025043e-05,20.56025043,0,1,15.529411764705875,,False,,0.0,4.318,2.001885e-07,0.2001885,0.0,4.261,1.436816e-07,0.1436816,0.0,4.164,4.950651e-06,4.950651,0.0,4.23,2.251373e-08,0.02251373,0.1294117647058823,3.822,5.725348e-06,5.725347999999999,0.0,4.329,3.065896e-06,3.065896,0.0,3.995,5.514357e-06,5.514357,0.0,4.294,9.376146e-07,0.9376146
220,220,3.06751912e-05,30.6751912,0,1,32.0,,False,,0.0,4.318,5.494805e-07,0.5494804999999999,0.2666666666666666,4.056,1.524783e-05,15.24783,0.0,4.164,2.187544e-06,2.1875440000000004,0.0,4.23,6.742953e-06,6.742953,0.0,3.977,1.206679e-06,1.206679,0.0,4.329,3.315081e-06,3.315081,0.0,3.995,3.260797e-07,0.3260797,0.0,4.294,1.099544e-06,1.099544
221,221,6.39654029e-06,6.39654029,0,1,7.529411764705872,,False,,0.0,4.318,1.918853e-07,0.1918853,0.0,4.261,1.392044e-07,0.1392044,0.0627450980392156,4.073,3.875826e-07,0.3875826,0.0,4.23,7.241999e-08,0.07241999,0.0,3.977,1.218147e-06,1.218147,0.0,4.329,1.852493e-06,1.852493,0.0,3.995,1.423986e-06,1.423986,0.0,4.294,1.110822e-06,1.110822
222,222,1.65741291e-05,16.5741291,0,1,15.529411764705875,,False,,0.0,4.318,2.22406e-07,0.222406,0.0,4.261,9.136214e-06,9.136214,0.0,4.164,1.688575e-06,1.688575,0.1294117647058823,4.085,2.788483e-06,2.788483,0.0,3.977,1.156928e-06,1.156928,0.0,4.329,2.714408e-07,0.2714408,0.0,3.995,2.298283e-07,0.2298282999999999,0.0,4.294,1.080254e-06,1.080254
223,223,1.469788471e-05,14.69788471,0,1,10.8235294117647,,False,,0.0,4.318,1.896016e-07,0.1896016,0.0,4.261,1.337004e-07,0.1337004,0.0,4.164,2.781876e-06,2.781876,0.0,4.23,4.658611e-08,0.04658611,0.0901960784313725,3.854,3.885193e-06,3.885193,0.0,4.329,2.790734e-06,2.790734,0.0,3.995,3.912621e-06,3.912621000000001,0.0,4.294,9.575726e-07,0.9575726
224,224,5.8121074e-06,5.8121074,0,1,7.529411764705872,,False,,0.0,4.318,1.556379e-07,0.1556379,0.0627450980392156,4.261,9.35273e-08,0.0935273,0.0,4.164,1.343909e-06,1.343909,0.0,4.23,2.647649e-07,0.2647648999999999,0.0,3.977,9.026329e-07,0.9026329,0.0,4.329,1.744114e-06,1.744114,0.0,3.995,2.749404e-07,0.2749404,0.0,4.294,1.032581e-06,1.032581
225,225,1.1462046910000002e-05,11.46204691,0,1,11.764705882352928,,False,,0.0,4.318,2.129609e-07,0.2129609,0.0,4.261,1.777455e-07,0.1777455,0.0980392156862744,4.027,2.254581e-06,2.254581,0.0,4.23,2.838651e-08,0.02838651,0.0,3.977,2.476229e-06,2.476229,0.0,4.329,1.877827e-06,1.877827,0.0,3.995,3.270597e-06,3.2705970000000004,0.0,4.294,1.16372e-06,1.16372
226,226,1.113403156e-05,11.13403156,0,1,10.8235294117647,,False,,0.0,4.318,2.067357e-07,0.2067357,0.0,4.261,5.432717e-06,5.432717,0.0,4.164,1.612091e-06,1.612091,0.0901960784313725,4.121,1.468412e-06,1.4684119999999998,0.0,3.977,1.093693e-06,1.093693,0.0,4.329,1.407116e-08,0.01407116,0.0,3.995,2.337637e-07,0.2337637,0.0,4.294,1.072548e-06,1.072548
227,227,1.7604004310000002e-05,17.60400431,0,1,13.176470588235286,,False,,0.0,4.318,1.955853e-07,0.1955853,0.0,4.261,1.384978e-07,0.1384977999999999,0.0,4.164,3.835194e-06,3.835194,0.0,4.23,3.262521e-08,0.0326252099999999,0.1098039215686274,3.837,4.801675e-06,4.801675,0.0,4.329,2.92786e-06,2.92786,0.0,3.995,4.721724e-06,4.721724,0.0,4.294,9.50843e-07,0.950843
228,228,1.761384249e-05,17.61384249,0,1,11.764705882352928,,False,,0.0,4.318,1.950723e-07,0.1950723,0.0980392156862744,4.144,1.389119e-07,0.1389119,0.0,4.164,3.835537e-06,3.835537,0.0,4.23,3.238999e-08,0.03238999,0.0,3.977,4.797842e-06,4.797842,0.0,4.329,2.928886e-06,2.928886,0.0,3.995,4.731715e-06,4.731715,0.0,4.294,9.534883e-07,0.9534883
229,229,1.4574545900000002e-05,14.5745459,0,1,13.176470588235286,,False,,0.0,4.318,2.185743e-07,0.2185743,0.0,4.261,7.791132e-06,7.791132,0.0,4.164,1.664894e-06,1.664894,0.1098039215686274,4.097,2.307446e-06,2.307446,0.0,3.977,1.136575e-06,1.136575,0.0,4.329,1.397677e-07,0.1397677,0.0,3.995,2.306479e-07,0.2306479,0.0,4.294,1.085509e-06,1.085509
230,230,5.80538434e-06,5.80538434,0,1,11.29411764705882,,False,,0.0,4.318,1.566917e-07,0.1566917,0.0,4.261,9.397604e-08,0.09397604,0.0941176470588235,4.164,1.341826e-06,1.3418260000000002,0.0,4.23,2.623364e-07,0.2623364,0.0,3.977,8.985968e-07,0.8985968,0.0,4.329,1.745644e-06,1.745644,0.0,3.995,2.755504e-07,0.2755504,0.0,4.294,1.030763e-06,1.030763
231,231,1.08142757e-05,10.8142757,0,1,11.29411764705882,,False,,0.0,4.318,3.257883e-07,0.3257883,0.0941176470588235,4.152,4.116251e-06,4.116251,0.0,4.164,1.818787e-06,1.818787,0.0,4.23,1.464357e-06,1.464357,0.0,3.977,1.004057e-06,1.004057,0.0,4.329,7.324744e-07,0.7324744,0.0,3.995,2.92704e-07,0.292704,0.0,4.294,1.059857e-06,1.059857
232,232,6.3147355e-06,6.314735500000001,0,1,7.999999999999991,,False,,0.0,4.318,1.912993e-07,0.1912993,0.0,4.261,1.399121e-07,0.1399121,0.0666666666666666,4.074,3.585063e-07,0.3585063,0.0,4.23,7.44838e-08,0.0744838,0.0,3.977,1.195836e-06,1.195836,0.0,4.329,1.847751e-06,1.847751,0.0,3.995,1.390793e-06,1.390793,0.0,4.294,1.116154e-06,1.116154
233,233,1.16311823e-05,11.6311823,0,1,7.999999999999991,,False,,0.0,4.318,3.369691e-07,0.3369691,0.0666666666666666,4.146,4.605365e-06,4.605365,0.0,4.164,1.841878e-06,1.841878,0.0,4.23,1.677497e-06,1.677497,0.0,3.977,1.007429e-06,1.007429,0.0,4.329,8.041316e-07,0.8041316000000001,0.0,3.995,2.949176e-07,0.2949176,0.0,4.294,1.062995e-06,1.062995
234,234,6.398841849999999e-05,63.9884185,0,1,72.94117647058823,,False,,0.0,4.318,3.108661e-07,0.3108661,0.0,4.261,4.225306e-07,0.4225306,0.6078431372549019,3.828,2.583946e-05,25.83946,0.0,4.23,2.276188e-07,0.2276188,0.0,3.977,1.485846e-05,14.85846,0.0,4.329,1.789749e-06,1.789749,0.0,3.995,1.915083e-05,19.15083,0.0,4.294,1.388904e-06,1.388904
235,235,7.28119593e-05,72.8119593,0,1,72.94117647058823,,False,,0.0,4.318,9.115248e-07,0.9115248,0.6078431372549019,3.932,3.754971e-05,37.54971,0.0,4.164,2.57405e-06,2.57405,0.0,4.23,1.805114e-05,18.05114,0.0,3.977,1.579616e-06,1.579616,0.0,4.329,1.064024e-05,10.64024,0.0,3.995,3.795155e-07,0.3795155,0.0,4.294,1.126163e-06,1.126163
236,236,0.0001279873068,127.9873068,0,1,113.88235294117646,,False,,0.0,4.318,3.060138e-07,0.3060138,0.0,4.261,2.14619e-07,0.214619,0.0,4.164,5.309032e-05,53.09032,0.0,4.23,4.24118e-07,0.424118,0.9490196078431372,3.512,3.871319e-05,38.71319,0.0,4.329,5.405689e-06,5.405689,0.0,3.995,2.915822e-05,29.15822,0.0,4.294,6.75137e-07,0.675137
4,237,0.0001064358356,106.4358356,0,1,113.88235294117646,,False,explicit_power_anomaly_remeasure,0.0,4.318,2.984735e-07,0.2984735,0.0,4.261,6.132088e-05,61.32088,0.0,4.164,2.19318e-06,2.19318,0.9490196078431372,3.806,2.503236e-05,25.03236,0.0,3.977,1.636665e-06,1.636665,0.0,4.329,1.442185e-05,14.42185,0.0,3.995,3.568061e-07,0.3568061,0.0,4.294,1.175621e-06,1.175621
238,238,0.0001037393777,103.7393777,0,1,118.11764705882352,,False,,0.0,4.318,3.626376e-07,0.3626376,0.0,4.261,5.712756e-07,0.5712756,0.984313725490196,3.727,4.469698e-05,44.69698,0.0,4.23,5.300395e-07,0.5300395,0.0,3.977,2.39992e-05,23.9992,0.0,4.329,1.64431e-06,1.64431,0.0,3.995,3.04372e-05,30.4372,0.0,4.294,1.497735e-06,1.497735
239,239,0.0001123244771999,112.3244772,0,1,102.5882352941176,,False,,0.0,4.318,2.94177e-07,0.2941769999999999,0.0,4.261,2.08916e-07,0.208916,0.0,4.164,4.571857e-05,45.71857,0.0,4.23,3.270728e-07,0.3270728,0.8549019607843135,3.549,3.393133e-05,33.93133,0.0,4.329,5.201314e-06,5.201314,0.0,3.995,2.593473e-05,25.93473,0.0,4.294,7.083674e-07,0.7083674
240,240,0.0001148789837,114.8789837,0,1,118.11764705882352,,False,,0.0,4.318,1.212901e-06,1.212901,0.984313725490196,3.835,5.918827e-05,59.18827,0.0,4.164,2.77237e-06,2.77237,0.0,4.23,2.944878e-05,29.44878,0.0,3.977,1.932309e-06,1.932309,0.0,4.329,1.87297e-05,18.7297,0.0,3.995,4.330577e-07,0.4330577,0.0,4.294,1.161596e-06,1.161596
241,241,9.59035078e-05,95.9035078,0,1,102.5882352941176,,False,,0.0,4.318,2.98484e-07,0.298484,0.0,4.261,5.553626e-05,55.536260000000006,0.0,4.164,2.114885e-06,2.114885,0.8549019607843135,3.831,2.240606e-05,22.40606,0.0,3.977,1.577681e-06,1.577681,0.0,4.329,1.244482e-05,12.44482,0.0,3.995,3.443678e-07,0.3443678,0.0,4.294,1.18095e-06,1.1809500000000002
242,242,2.560050464e-05,25.60050464,0,1,20.23529411764705,,False,,0.0,4.318,2.07121e-07,0.207121,0.0,4.261,1.501072e-07,0.1501072,0.0,4.164,6.934333e-06,6.9343330000000005,0.0,4.23,1.366884e-08,0.01366884,0.1686274509803921,3.799,7.302134e-06,7.302134,0.0,4.329,3.263381e-06,3.263381,0.0,3.995,6.803964e-06,6.803964000000001,0.0,4.294,9.257956e-07,0.9257956
243,243,5.29537957e-06,5.29537957,0,1,6.588235294117643,,False,,0.0,4.318,1.852278e-07,0.1852278,0.0,4.261,1.27964e-07,0.127964,0.0549019607843137,4.09,8.233009e-08,0.08233009,0.0,4.23,9.823488e-08,0.09823488,0.0,3.977,9.256236e-07,0.9256236,0.0,4.329,1.831874e-06,1.831874,0.0,3.995,9.447392e-07,0.9447392,0.0,4.294,1.099386e-06,1.099386
244,244,2.07772633e-05,20.7772633,0,1,20.23529411764705,,False,,0.0,4.318,2.327001e-07,0.2327001,0.0,4.261,1.183498e-05,11.83498,0.0,4.164,1.743623e-06,1.743623,0.1686274509803921,4.063,3.811955e-06,3.811955,0.0,3.977,1.197606e-06,1.197606,0.0,4.329,6.290126e-07,0.6290126,0.0,3.995,2.317046e-07,0.2317046,0.0,4.294,1.095682e-06,1.095682
245,245,5.7960307e-06,5.7960307,0,2,6.588235294117643,,False,,0.0,4.318,1.55894e-07,0.155894,0.0549019607843137,4.261,9.32778e-08,0.0932778,0.0,4.164,1.342664e-06,1.342664,0.0,4.23,2.61779e-07,0.261779,0.0,3.977,8.950847e-07,0.8950847,0.0,4.329,1.741741e-06,1.741741,0.0,3.995,2.753982e-07,0.2753982,0.0,4.294,1.030192e-06,1.030192
246,246,1.655410238e-05,16.55410238,0,1,12.235294117647047,,False,,0.0,4.318,1.92863e-07,0.192863,0.0,4.261,1.365187e-07,0.1365187,0.0,4.164,3.46117e-06,3.46117,0.0,4.23,3.620408e-08,0.03620408,0.1019607843137254,3.843,4.467211e-06,4.467211000000001,0.0,4.329,2.872627e-06,2.872627,0.0,3.995,4.443001e-06,4.443001,0.0,4.294,9.445076e-07,0.9445076
247,247,5.43840339e-06,5.43840339,0,1,6.1176470588235246,,False,,0.0,4.318,1.85328e-07,0.185328,0.0,4.261,1.304324e-07,0.1304324,0.0509803921568627,4.087,1.210403e-07,0.1210403,0.0,4.23,9.324109e-08,0.09324109,0.0,3.977,9.687886e-07,0.9687886,0.0,4.329,1.840738e-06,1.840738,0.0,3.995,1.011635e-06,1.011635,0.0,4.294,1.0872e-06,1.0872
248,248,1.162364252e-05,11.62364252,0,1,12.235294117647047,,False,,0.0,4.318,2.054468e-07,0.2054467999999999,0.0,4.261,5.811207e-06,5.8112070000000005,0.0,4.164,1.613866e-06,1.613866,0.1019607843137254,4.117,1.593965e-06,1.593965,0.0,3.977,1.095472e-06,1.095472,0.0,4.329,2.379172e-08,0.02379172,0.0,3.995,2.28402e-07,0.228402,0.0,4.294,1.051492e-06,1.051492
249,249,1.094353145e-05,10.94353145,0,1,7.058823529411764,,False,,0.0,4.318,1.820882e-07,0.1820882,0.0,4.261,1.249242e-07,0.1249242,0.0,4.164,1.544387e-06,1.544387,0.0,4.23,7.522945e-08,0.0752294499999999,0.0588235294117647,3.88,2.694867e-06,2.694867,0.0,4.329,2.566003e-06,2.566003,0.0,3.995,2.792601e-06,2.792601,0.0,4.294,9.634316e-07,0.9634316
250,250,5.792612699999999e-06,5.7926127,0,1,6.1176470588235246,,False,,0.0,4.318,1.551748e-07,0.1551748,0.0509803921568627,4.261,9.24806e-08,0.0924806,0.0,4.164,1.340649e-06,1.340649,0.0,4.23,2.643443e-07,0.2643443,0.0,3.977,8.987628e-07,0.8987628,0.0,4.329,1.740793e-06,1.740793,0.0,3.995,2.753692e-07,0.2753692,0.0,4.294,1.025039e-06,1.025039
251,251,3.762816962e-05,37.62816962,0,1,41.882352941176464,,False,,0.0,4.318,2.684272e-07,0.2684272,0.0,4.261,3.13155e-07,0.313155,0.3490196078431372,3.908,1.371636e-05,13.71636,0.0,4.23,7.624942e-08,0.07624942,0.0,3.977,8.646768e-06,8.646768000000002,0.0,4.329,1.856218e-06,1.856218,0.0,3.995,1.146086e-05,11.46086,0.0,4.294,1.290132e-06,1.290132
252,252,6.9270374e-06,6.9270374,0,1,7.058823529411764,,False,,0.0,4.318,1.866977e-07,0.1866977,0.0,4.261,2.21449e-06,2.21449,0.0,4.164,1.504534e-06,1.504534,0.0588235294117647,4.164,4.715076e-07,0.4715075999999999,0.0,3.977,1.011537e-06,1.011537,0.0,4.329,2.427121e-07,0.2427121,0.0,3.995,2.43385e-07,0.243385,0.0,4.294,1.052174e-06,1.052174
253,253,7.96657593e-05,79.66575929999999,0,1,69.17647058823528,,False,,0.0,4.318,2.652558e-07,0.2652558,0.0,4.261,1.96049e-07,0.196049,0.0,4.164,3.057358e-05,30.57358,0.0,4.23,1.514395e-07,0.1514395,0.576470588235294,3.629,2.397272e-05,23.97272,0.0,4.329,4.663611e-06,4.663611,0.0,3.995,1.907768e-05,19.07768,0.0,4.294,7.65424e-07,0.765424
254,254,3.97610251e-05,39.7610251,0,1,41.882352941176464,,False,,0.0,4.318,6.40024e-07,0.640024,0.3490196078431372,4.024,2.013482e-05,20.13482,0.0,4.164,2.291745e-06,2.291745,0.0,4.23,9.180295e-06,9.180295,0.0,3.977,1.285875e-06,1.285875,0.0,4.329,4.808566e-06,4.808566,0.0,3.995,3.323751e-07,0.3323751,0.0,4.294,1.087325e-06,1.087325
255,255,0.0001028434185,102.8434185,0,1,118.5882352941176,,False,,0.0,4.318,3.599022e-07,0.3599022,0.0,4.261,5.662267e-07,0.5662267,0.9882352941176468,3.729,4.434371e-05,44.34371,0.0,4.23,5.230946e-07,0.5230946,0.0,3.977,2.37501e-05,23.7501,0.0,4.329,1.633689e-06,1.633689,0.0,3.995,3.017803e-05,30.17803,0.0,4.294,1.488666e-06,1.488666
256,256,6.518370929999999e-05,65.18370929999999,0,1,69.17647058823528,,False,,0.0,4.318,2.785677e-07,0.2785677,0.0,4.261,3.831379e-05,38.31379,0.0,4.164,2.013542e-06,2.013542,0.576470588235294,3.91,1.473666e-05,14.73666,0.0,3.977,1.458871e-06,1.458871,0.0,4.329,6.963292e-06,6.963292,0.0,3.995,2.821576e-07,0.2821576,0.0,4.294,1.136829e-06,1.136829
257,257,0.0001148811035999,114.8811036,0,1,118.5882352941176,,False,,0.0,4.318,1.217733e-06,1.2177330000000002,0.9882352941176468,3.834,5.918272e-05,59.18272,0.0,4.164,2.775203e-06,2.775203,0.0,4.23,2.939644e-05,29.39644,0.0,3.977,1.930537e-06,1.930537,0.0,4.329,1.879681e-05,18.79681,0.0,3.995,4.270866e-07,0.4270866,0.0,4.294,1.154574e-06,1.154574
258,258,3.728838994e-05,37.28838994,0,1,30.588235294117645,,False,,0.0,4.318,2.216959e-07,0.2216959,0.0,4.261,1.64593e-07,0.164593,0.0,4.164,1.178486e-05,11.78486,0.0,4.23,1.556014e-08,0.01556014,0.2549019607843137,3.754,1.094018e-05,10.94018,0.0,4.329,3.654154e-06,3.654154,0.0,3.995,9.63338e-06,9.63338,0.0,4.294,8.739669e-07,0.8739669
259,259,4.42310604e-05,44.2310604,0,1,49.411764705882334,,False,,0.0,4.318,2.803383e-07,0.2803383,0.0,4.261,3.41606e-07,0.341606,0.4117647058823528,3.886,1.673559e-05,16.73559,0.0,4.23,1.078071e-07,0.1078071,0.0,3.977,1.022287e-05,10.22287,0.0,4.329,1.835451e-06,1.835451,0.0,3.995,1.339503e-05,13.39503,0.0,4.294,1.312368e-06,1.3123680000000002
260,260,3.01351911e-05,30.1351911,0,1,30.588235294117645,,False,,0.0,4.318,2.416607e-07,0.2416607,0.0,4.261,1.769792e-05,17.69792,0.0,4.164,1.819417e-06,1.819417,0.2549019607843137,4.022,6.100763e-06,6.100763,0.0,3.977,1.266178e-06,1.266178,0.0,4.329,1.684675e-06,1.684675,0.0,3.995,2.340254e-07,0.2340254,0.0,4.294,1.090552e-06,1.090552
261,261,3.150789816e-05,31.50789816,0,1,25.411764705882348,,False,,0.0,4.318,2.151527e-07,0.2151527,0.0,4.261,1.579014e-07,0.1579014,0.0,4.164,9.359265e-06,9.359265,0.0,4.23,1.086576e-08,0.01086576,0.2117647058823529,3.775,9.134177e-06,9.134177,0.0,4.329,3.470755e-06,3.470755,0.0,3.995,8.268921e-06,8.268921,0.0,4.294,8.908603e-07,0.8908603
262,262,5.05872606e-05,50.58726059999999,0,1,49.411764705882334,,False,,0.0,4.318,7.363677e-07,0.7363677,0.4117647058823528,3.991,2.585419e-05,25.85419,0.0,4.164,2.40198e-06,2.40198,0.0,4.23,1.209378e-05,12.09378,0.0,3.977,1.385762e-06,1.385762,0.0,4.329,6.672067e-06,6.672067,0.0,3.995,3.462809e-07,0.3462809,0.0,4.294,1.096833e-06,1.0968330000000002
263,263,2.379771911e-05,23.79771911,0,1,26.823529411764707,,False,,0.0,4.318,2.429537e-07,0.2429537,0.0,4.261,2.464748e-07,0.2464748,0.2235294117647059,3.961,7.48663e-06,7.48663,0.0,4.23,2.717961e-08,0.02717961,0.0,3.977,5.431006e-06,5.431006,0.0,4.329,1.878656e-06,1.878656,0.0,3.995,7.253432e-06,7.253432,0.0,4.294,1.231387e-06,1.231387
264,264,2.47957976e-05,24.7957976,0,1,25.411764705882348,,False,,0.0,4.318,2.369485e-07,0.2369485,0.0,4.261,1.439078e-05,14.39078,0.0,4.164,1.773641e-06,1.773641,0.2117647058823529,4.044,4.794165e-06,4.794165,0.0,3.977,1.229682e-06,1.229682,0.0,4.329,1.053235e-06,1.053235,0.0,3.995,2.298341e-07,0.2298341,0.0,4.294,1.087512e-06,1.087512
265,265,3.961077137e-05,39.61077137,0,1,32.4705882352941,,False,,0.0,4.318,2.25748e-07,0.225748,0.0,4.261,1.668253e-07,0.1668252999999999,0.0,4.164,1.27668e-05,12.7668,0.0,4.23,1.935267e-08,0.01935267,0.2705882352941175,3.746,1.16545e-05,11.6545,0.0,4.329,3.727002e-06,3.727002,0.0,3.995,1.018373e-05,10.18373,0.0,4.294,8.668134e-07,0.8668134000000001
266,266,2.66411216e-05,26.6411216,0,1,26.823529411764707,,False,,0.0,4.318,5.087845e-07,0.5087845,0.2235294117647059,4.071,1.307305e-05,13.07305,0.0,4.164,2.124166e-06,2.124166,0.0,4.23,5.675398e-06,5.675398,0.0,3.977,1.159399e-06,1.159399,0.0,4.329,2.709632e-06,2.709632,0.0,3.995,3.139811e-07,0.3139810999999999,0.0,4.294,1.076711e-06,1.0767110000000002
267,267,2.27229208e-05,22.7229208,0,1,24.94117647058824,,False,,0.0,4.318,2.414416e-07,0.2414416,0.0,4.261,2.418044e-07,0.2418043999999999,0.207843137254902,3.966,7.026451e-06,7.026451,0.0,4.23,2.42548e-08,0.0242548,0.0,3.977,5.176334e-06,5.176334000000001,0.0,4.329,1.878493e-06,1.878493,0.0,3.995,6.911732e-06,6.911732000000001,0.0,4.294,1.22241e-06,1.22241
268,268,3.26513946e-05,32.6513946,0,1,32.4705882352941,,False,,0.0,4.318,2.496747e-07,0.2496747,0.0,4.261,1.919918e-05,19.19918,0.0,4.164,1.840821e-06,1.840821,0.2705882352941175,4.012,6.726535e-06,6.726535,0.0,3.977,1.283156e-06,1.283156,0.0,4.329,2.011918e-06,2.011918,0.0,3.995,2.375769e-07,0.2375768999999999,0.0,4.294,1.102533e-06,1.102533
269,269,4.311493135e-05,43.11493135,0,1,35.76470588235294,,False,,0.0,4.318,2.293863e-07,0.2293863,0.0,4.261,1.687151e-07,0.1687151,0.0,4.164,1.427351e-05,14.27351,0.0,4.23,2.472145e-08,0.02472145,0.2980392156862745,3.734,1.274118e-05,12.74118,0.0,4.329,3.825591e-06,3.825591,0.0,3.995,1.100113e-05,11.001130000000002,0.0,4.294,8.506975e-07,0.8506975
270,270,2.5267763e-05,25.267763,0,1,24.94117647058824,,False,,0.0,4.318,5.010542e-07,0.5010542,0.207843137254902,4.076,1.231475e-05,12.31475,0.0,4.164,2.107141e-06,2.1071410000000004,0.0,4.23,5.296574e-06,5.296574,0.0,3.977,1.146979e-06,1.146979,0.0,4.329,2.520645e-06,2.520645,0.0,3.995,3.114598e-07,0.3114597999999999,0.0,4.294,1.06916e-06,1.06916
271,271,2.406685958e-05,24.06685958,0,1,27.76470588235293,,False,,0.0,4.318,2.442425e-07,0.2442424999999999,0.0,4.261,2.478262e-07,0.2478262,0.2313725490196078,3.96,7.615486e-06,7.615486000000001,0.0,4.23,2.719088e-08,0.02719088,0.0,3.977,5.491701e-06,5.491701,0.0,4.329,1.885057e-06,1.885057,0.0,3.995,7.329132e-06,7.329131999999999,0.0,4.294,1.226224e-06,1.226224
272,272,3.43294995e-05,34.329499500000004,0,1,35.76470588235294,,False,,0.0,4.318,2.507335e-07,0.2507335,0.0,4.261,2.024424e-05,20.24424,0.0,4.164,1.847327e-06,1.847327,0.2980392156862745,4.006,7.127518e-06,7.127518,0.0,3.977,1.294019e-06,1.2940189999999998,0.0,4.329,2.224929e-06,2.224929,0.0,3.995,2.36799e-07,0.236799,0.0,4.294,1.103934e-06,1.103934
273,273,4.431967524e-05,44.31967524,0,1,36.70588235294117,,False,,0.0,4.318,2.304625e-07,0.2304625,0.0,4.261,1.716398e-07,0.1716398,0.0,4.164,1.478953e-05,14.78953,0.0,4.23,2.746174e-08,0.02746174,0.3058823529411764,3.73,1.311923e-05,13.11923,0.0,4.329,3.856132e-06,3.856132,0.0,3.995,1.127131e-05,11.27131,0.0,4.294,8.539092e-07,0.8539092
274,274,2.83221279e-05,28.3221279,0,1,27.76470588235293,,False,,0.0,4.318,5.322888e-07,0.5322888,0.2313725490196078,4.064,1.397763e-05,13.97763,0.0,4.164,2.150072e-06,2.150072,0.0,4.23,6.111033e-06,6.111033,0.0,3.977,1.174704e-06,1.174704,0.0,4.329,2.993347e-06,2.993347,0.0,3.995,3.171501e-07,0.3171501,0.0,4.294,1.065903e-06,1.0659029999999998
275,275,2.427524503e-05,24.27524503,0,1,29.6470588235294,,False,,0.0,4.318,2.435616e-07,0.2435616,0.0,4.261,2.508329e-07,0.2508329,0.2470588235294117,3.959,7.720789e-06,7.720789000000001,0.0,4.23,2.765453e-08,0.02765453,0.0,3.977,5.537311e-06,5.537311000000001,0.0,4.329,1.885142e-06,1.885142,0.0,3.995,7.382117e-06,7.382117,0.0,4.294,1.227837e-06,1.227837
276,276,3.55900341e-05,35.5900341,0,1,36.70588235294117,,False,,0.0,4.318,2.52517e-07,0.252517,0.0,4.261,2.099312e-05,20.99312,0.0,4.164,1.855077e-06,1.855077,0.3058823529411764,4.001,7.453752e-06,7.453752,0.0,3.977,1.299672e-06,1.2996720000000002,0.0,4.329,2.401324e-06,2.401324,0.0,3.995,2.380561e-07,0.2380561,0.0,4.294,1.096516e-06,1.096516
277,277,4.502757469e-05,45.02757469,0,1,37.17647058823529,,False,,0.0,4.318,2.296313e-07,0.2296313,0.0,4.261,1.73472e-07,0.173472,0.0,4.164,1.510979e-05,15.10979,0.0,4.23,2.845089e-08,0.02845089,0.3098039215686274,3.728,1.330817e-05,13.30817,0.0,4.329,3.87364e-06,3.87364,0.0,3.995,1.144936e-05,11.44936,0.0,4.294,8.550605e-07,0.8550605
278,278,3.00452114e-05,30.0452114,0,1,29.6470588235294,,False,,0.0,4.318,5.462105e-07,0.5462105,0.2470588235294117,4.058,1.491625e-05,14.91625,0.0,4.164,2.165784e-06,2.165784,0.0,4.23,6.581356e-06,6.581356,0.0,3.977,1.192283e-06,1.192283,0.0,4.329,3.240941e-06,3.240941,0.0,3.995,3.200199e-07,0.3200198999999999,0.0,4.294,1.082367e-06,1.082367
279,279,3.64140265e-05,36.4140265,0,1,37.17647058823529,,False,,0.0,4.318,2.509637e-07,0.2509637,0.0,4.261,2.149412e-05,21.49412,0.0,4.164,1.85979e-06,1.85979,0.3098039215686274,3.998,7.655755e-06,7.655755000000001,0.0,3.977,1.305018e-06,1.305018,0.0,4.329,2.515217e-06,2.515217,0.0,3.995,2.384068e-07,0.2384067999999999,0.0,4.294,1.094756e-06,1.0947559999999998
